User ID,Username,Colour Roles,Message Count
615320195396927503,pops4270,None,10
1457840419525103754,niepzx,None,14
1276111092585594976,nottwistedd.,None,1
718874840437620796,ogvilicus,None,66
1458029598997614726,hazhun,None,708
1383002457654956133,davethecarpathian,None,97
546642362177159189,qu1lber,None,3
823171834739949578,drdurianz,None,28
1458792143500873866,monocarbonate,None,464
1350075294983258152,united_columban_territories,None,17
1336774182712639550,ben678cz,None,740
1256235313374957589,technoblade58887,None,3
1280731187320590397,epsteinentrenchedoffical,None,446
1448637014990782509,reconmission.,Plurple,4863
1396422131478302800,cuteyd,None,28
1330289252826611865,bllaca_adot,None,6
1011020066109784204,adamthesniper,None,2
1083104483879440384,chutneyandmomo,None,1
1257448531262963787,vorbit1,None,3103
1014625125301223476,angel_762,None,12
1448178156312854539,ramstick_,None,655
1045406303222243389,sleepy_tyme,None,57
712297003228463124,elacshin,None,37
1246633541182296068,rikoshet.0,None,490
1446131327312334981,plaguedoktor18_59166,None,1
729916870081380402,marsh011,None,64
1026076268053147658,_sintezzzz,None,23
1311763630156415021,aki._dr1fty,None,68
546444572067102722,sviestas.sviestuotas,None,44
1030262099445809193,real_tyler2011,None,67
1420905834413686826,iamnotjefferyepstein,None,7
1251058704338653220,iki_taromatas,None,31
1187851033813200908,ttc_dp,None,236
1396508772935008346,jihadmember,None,49
1459874380162138325,zouthpark,None,1
1426872677313941566,celaguna,None,4
1459901706656677912,janiskawko_sojka,None,5
1452648770813690004,notamarine__91733,None,7
1424891936371769536,zxe8.,None,3856
967037275567439883,hydra8550,None,45
1084825483822252152,a_pipins,None,154
1446249181990621335,joaofelix0834,None,238
1201306359942090933,kk__.kk,None,3542
1370768351386796212,gamebit9998,None,884
1246874270227890365,ludwindelhavian,None,24
1460314270360277083,cheren12345,None,10
1125899598184063038,eryxvoid,None,6
1285914989659426829,sire_chucklingham.,None,7
1389612698861572202,imretard67,None,1
694639612341256282,plebolas,None,1
643527994253639710,kwazodot1,None,14
1460270370232733720,prehist0ric_,None,87
1460643550948753571,ghostlitbylightning,None,310
1208414970086170624,loren1_1,None,1
1456805513537912885,truerifle,None,50
1460446856063484132,hahahahaha2hahahahah,None,13
1197866171848986745,delicat324,None,13
1222136968037535765,shadow9mirage_51768,None,3
970603359746805830,d4rk_hero,None,5
1223108207640186943,imcrravy,None,6
1192442079285092494,mastertyper_57213,None,5
1409392202328707075,minijoost__66035,None,9
1067497795218591744,dirtoverlord29,None,1
811047617978564689,virtorix,None,2
1318605404414152770,marianomdlc,None,10
1041736403500929024,denfh566,None,2
818506550591225857,.nueclear,None,25
666804173341196288,ll_violet_ll,None,17
1229117609107132456,fruntmon,None,4
872395599662694460,tommygun9636,None,4
1021578347932811365,coolerphish,None,1
1105937367367430234,michael1012422,None,46
898606208485838898,j1kev,None,168
761676825109200899,yass2000_,None,1117
866614107486158858,elitestormer,None,94
1431660880705355960,youraverageidiot1234,None,10
1222916492153196625,the__medic_,None,8
1416139148741443638,plenfycoolmf,None,25
1458295828337918148,salahsexboyfriend09,None,8
1436205500239708351,creative_colin67,None,72
833393743515877416,n7kkel,None,90
826492510632149022,justhereforgame,None,2
1386923501025235015,ludwig08137,None,3
1184518246460817469,cinxe_0,None,94
1051547743832772698,weaty54,None,4
1070839359080767601,iggy2210,None,2
1347320581166600253,moosenumber3,None,2
1462351622855331925,sgtstarlight21_18851,None,14
1462512928061263899,lukaademonte,None,79
1398977076584779918,jasty_dizzy,None,3
1411812711809024073,j_gameplays,None,1
758531893456273468,jpg2820,None,8
815783620182278215,d4m4tr3s,None,3
1215467347058626622,kojiipon,None,2120
1084201174011486399,albanezu12,None,95
1248900871170031741,jet1o123,None,4
1372155295144611911,jianfu_94706,None,3
1352776895485317250,dented_97,None,12
1459048845160874106,mzha_.,None,678
1226207209323499684,gandalf_gamgee38,None,1
1453770001482776699,myangeltobi,None,1
433313508357308416,iloveexercise,None,10
996748365670916186,saffr0,None,5
1439662326281408563,64vgashehteh3,None,89
1386406795169235054,mailexa_missed_94294,None,15
919774106793173002,jukin_22,None,1125
1372745738001449040,nsjs0707,None,17
714978350040350791,unidentifiedben,None,359
1353558702590001224,bella.blossom123,None,2
167026098306023424,snies,None,2
1119927599100067890,ghostface07004,None,81
1414666190030377000,austrianzero,None,1
1256049747148673097,t800___,None,7
1420400244004229150,johndoe369_36,None,69
1261114220045668372,flygljder08,None,4
1168962474431758468,mimis_62301,None,4
1309580375881683058,emmas.lapdog,None,42
1219797957205823599,dyegallo,None,3159
1331508965514940469,lostmanuchiha,None,3
1206081531735703602,camp_us_hi,None,6
1285944974407503976,ltricker_npc,None,7
712400245727690893,srcafelol,None,25
1193192391704850584,lotech765,None,1
758024051641024523,0verhillunderhill,None,5
1366511793928802475,plushplayz997,None,2
1432970510597357730,viperstrikers,None,7
1402504836594794499,menialtrunk,None,6
1464980850222305342,lowtapofado,None,19
1465317848376148100,talvel_7,None,1
1292206138661802125,otakuzenn,None,2
1115437999510003783,leugimpvp123123,None,4
1434633524391972964,subuukun_09467,None,2
1465078731629658132,pyat0020,None,61
1327836481762496637,britishsoldier0839,None,35
766002152349892648,felipefermen14457,None,15
811640259548020748,tdbunka,None,1
1378978797503643688,phenomenal_hacker829,None,1461
1257440598768488609,jargalwastaken,None,76
1091560518361292843,legrandefishe13,None,11
1121784464478052513,luxhua,None,33
1458903141297815712,empanadas_dep0llo_93218,None,1
1429924775400308861,benjamin064729,None,47
1221332640829804566,errdertr_64925,None,71
1466106695578288242,brodylofgren,None,6
916617637562314763,mecker2.07637,None,7
1404389723106967582,zubplayzt0,None,5
1465440398779351326,lucas_carvena6664,None,182
1068735067154829352,imamonkey2_,None,12
1435545735184781372,cszpo12,None,2
1079477580366893136,eukophal,None,788
1243015556920246343,twisternjitter,None,26
1465269329174991031,oplasm,None,2
1455895436094214256,zestyzappy,None,2360
1457621970735857807,ghost20875,None,2
1257733403130990666,jo231_28982,None,30
1459512030317903894,helixifer2011,None,96
1382471686028263515,pp02292,None,1
1251539255122071602,cyril557,None,2
828516255114985472,abootoed,None,175
1404420538465783810,m3tke,None,4
516394862908801025,_danishdragon,None,1
747946345951658125,wisconsin_cheese.,None,1
977240101824389130,chaserkk,None,4
1239192760267837470,epicjay0019,None,2
1467592383637225543,serverleaker4entrenched,None,14
1467681532952182989,rango314,None,13
1461318954134802479,jonesy_409,None,2517
611833653961687060,scoobytheimpaler,None,2
856280044272091136,thelakef,None,241
1296858138217021502,samuel.vp,None,2
1468310680317853884,butternutter6741,None,277
1453311331020177559,schizohoe,None,9
1376229209189519461,674432l,None,1
1438104921554686023,123mr_ben,None,3
1468610449825333367,beckenbaconbauer,None,148
1091793930636509237,vortex085822,None,4
1391504837467832422,kaydeng89,None,1
1239296447799754793,zunora,None,1
811450778455769148,playfox0001,None,4
1223420867116138528,vladdd.3,None,85
1424463124492325067,ammonianova,None,14
1427459763997773958,liverpool_61173,None,17
1272767884828872777,e05395,None,14
1016372262359810120,sr_anre,None,4
1469153950203908206,mopdsiatelpmsplcs,None,31
1278023967952601109,hoge_orai,None,1
1434706221348159513,skimmy_05350,None,118
1361881628476964914,thestryguy2,None,5
1469644755158962318,emperiumking,None,64
813703094084173864,nootnootsolos,None,1
1325210164902629470,golf.wang._.,None,1
1383444130872430752,forian_lol,None,7
935379294459404289,conklusionary,None,60
1140082986226819092,monkeymanutlra801_89115,None,3
1043227262587248640,esbenwn,None,34
967412328184299560,atomic_gunn3r,None,11
1200566818515980288,deceasedfeelings,None,182
1216135303191068902,bigsmartnoob,None,54
1221986767662612584,rustynood_l,None,1567
921186132367122432,zachy_wacky,None,17
1366201850394710057,lucasisbetter__84428,None,13
1338254502259855441,madido_czsk,None,140
1470716124915171459,william037492,None,1
1289624819771510888,airpodas,None,2
1471141387742220421,yerkoaros,None,3
927349300168638574,bowentroy,None,3
1131485783514157066,zane_mentally,None,2
1250723011062005792,lawrencemsmith,None,47
1269757567509332029,umulius_umulius,None,42
1110743926312284160,.sturmgeschutz,None,1
341331592255504384,waters450,None,89
1083218744223989801,venoxoz,None,52
1406408783550480540,tzaralexei,None,12
1425626931050840235,landino210.,None,17
1385270205449633977,muvse.,None,2
1246746504262058069,charter0839,None,1
769621336892375041,dinobop,None,241
1470137138300584067,ogluckii,None,80
1025592276405202944,billybobjoe2434,None,7
1467587877981655336,denrat9_25490,None,1
822817519949578260,amirpizza,None,3
1205247188553171015,biofoi_50364,None,89
1421581929618215025,scarab.james,None,11
1001565219828543538,midmm2,None,48
716338229627977740,neutrek,None,2
924726013118791680,el.edgelord,None,1
779752104969371698,lazycutekitkat,None,14
1471283455072538684,yoitsfills,None,341
959197716305551380,realbowlmaker,None,1
1444712857177424075,friehairguy,None,2
1127650159828938753,ottomaneseri,None,2
1243321401415434331,matteols77,None,19
957083981692682321,germanarmytroop_1,None,13
1386127680650608791,thehamasnationalist,None,750
1325111698536792078,matas_1111,None,1
761444531387236382,mr_pancakes0,None,4
1270558016105742427,frodger._,None,298
1473787201807585450,42_iso,None,1729
1472644353531973903,aefvilicus,None,65
118083008279478275,misterboy64,None,9
1298030754697183314,ademircito.,None,2
1398101245872312351,nico13060,None,1
1474208833814532311,taipingpatriot,None,3
1474192895882821868,711vilicus,None,48
704540088423678074,akumu0111,None,19
892332786302713867,troller_facer,None,53
1399827850491592856,astrayed._,None,86
1097647233182224454,ace.y.y,None,21
1308418668635492422,wyndys.,None,1
1405637959708967072,duddudde,None,4
482631697246978089,sharpbelt,None,40
326970486024306690,dakrukru_,None,37
864015221849063424,matapang_671,None,2
799844642984034314,avviry,None,21
987605678371782676,yazixel97,None,3
1383114840347775136,zack092489,None,6
1474060278470803657,nerologist,None,71
1446233179219300362,mavericktheman7_17071,None,54
779633764908138497,banka666,None,7
864304304559226891,dragonn.onyt,None,2
590132334603403264,theifo,None,1
1140971257546948750,lawzz_fireproductions,None,2
1192933531979108444,radon488,None,1
858110407667482644,that_tonk_guy,None,2
1475140052341362915,aedsadsadasd,None,162
1475140997922029631,imadisabledpred,None,8
1125741333521371178,epx1s,None,6
1255393937821007965,alexxnx1708,None,2
782158847841533973,_breenn_,None,42
1229574629853761650,ernan2000,None,1
890303522380320849,xanix100.,None,1
1185452006509379726,cheebdeferrugem,None,12
1322340899086270598,pancakesaretuff67,None,1
1110287164534693990,zelvoros,None,32
1193752771938242603,micronesia2232,None,1
1473768713030467851,mondermenace,None,68
1069706207008391198,mezumi_r,None,3435
1399798187929370705,shunshine13.,None,6
1449458927472345119,1996danberi_atmanbelediyesiyle,None,5
1378880762094555219,barrycrawford.,None,1
1402765163643539606,lev1501,None,6
1009963624569257985,emperor_of_man_kind,None,13
1005194225295569099,patrocle1234,None,8
710740891710783518,stripesownsthisaccountnow.,None,1
1434687002254512259,mr_leo0106,None,5
1430263980856836268,wigglage,None,592
1472050076087091415,rooster.alerta,None,566
1229067953958293635,jam3s.420,None,19
1420732798758555731,aksjdn234alskf,None,3
1249059195937095741,santydevug_42432,None,1
771622671086518282,utterchaos1398,None,1
959839556511866880,meow_nmeow,None,1
1469743910724174019,bell_ork,None,14
1477439228748107887,rooster_warning,None,256
872040065931558942,shiraishi4869,None,240
1013181519705166028,_zygz_,None,51
421369659485585423,312industries,None,527
1266476957449846859,cactario_ben_59246,None,28
1443710182600474685,dogroute,None,1
1189940274240172103,__nashy__,None,6
1085465154612899952,principalityofmino,None,2019
1475795180949868647,3rdnoya,None,2203
1465787270077616158,idk2_24,None,25
1365113030849073205,hodinhkhanh_,None,1
1216388303293648949,classifieddude,None,151
1076256536084627468,iii_tanqrfan,None,62
986209853401886760,vaporoussnail64,None,5
1134141505666285578,inter_x8,None,1
1138229490590437416,solovtwe,None,13
881774589770891274,wickedsteam71081,None,248
1370856913100869702,brickwallalt,None,53
991809729963769929,ham_gamer,Blue,427
709141513120252015,evil_indra091101,Blue,367
1326591037564522497,zerothecurious,None,164
1479178095482109994,catalin_0414,None,5001
1216927856613916694,iam_chilling,None,270
1479185116591947940,lobotomy_survivore,None,58
1299354873061445693,ponyyyyy234,None,5
1440588361378041959,ialexrm_123,None,141
1479259660933402633,74wf.,None,100
1479278177275875490,void_is_walking,None,4558
1479297778441257133,thinksheshim,None,3
1202631854361026676,redcapdark,None,34
1479464657549922335,clownalt20,None,121
1053653420386566174,sidvjod,None,1
1478539791544090696,guapguapbeanburrito,None,18
1479629938888933437,2ndnoya,Blue,2614
1408983505953755178,.distortedvisions.,None,16
1262669954935951390,iammark_thegreat123_46552,None,18
844662995362775150,vonvonfonvon,None,5
1403883225188798525,olafito_official,None,2
1479949418848325888,spy913421,None,25
1153436061100425296,thekirby123,None,2
1476476478924390480,shulqueer,None,513
1125302884590964757,k0mesu,None,1
1382065701245948025,gubby_unofficial,None,5
1268339311993159825,.vele.,None,1
1426509525719973888,slash70brother,None,5
542033097856909337,ayuov,None,3
1278959045377523808,leonardo.boss,None,4
1453530124371755172,cedric.lu,None,3
1283190207687950336,hellowcat,None,1
1397373571923447838,39sdk,None,27
340586044137406464,lucas.mzn,None,9
952579318813458542,nicktator.,None,1
1469964822257860743,draxzt5p,None,23
1372288879591297126,bigballbenson__96322,None,20
981465073820262400,cosmicgriffin_,None,4
1439736166625710111,pattycake0824_61509,None,55
976577586043977840,law_protiacal,None,55
1226484714672492608,deathrunner_22189,None,2
1327873838892974131,luiscuvan_22089,None,42
1445663288363843594,joy_von_schlieffen,None,1
842042597412569138,cranky1x,None,12
750204181184512030,rafael2096,None,2
1358577435486191748,starsco40,None,6
1317500848707735634,pv.t.x,None,5
1429594909081473185,yourfavoritetaig,None,1
1481373272968007743,lucas_panzika,None,551
1146435600669495477,dafishboigamer,None,7
1480360676005249218,ric4rdo_1981,None,68
1471698828695572681,secretagent_19_31942,None,11
1341796996918415400,85kohai,None,17
1215236453949374484,itz_a_minecrafter,None,24
1259556729583304800,g0thfl0w3r,None,13
1103333700739022918,steffenaycaramba,None,12
1482069535149260842,trenchveteran,None,9
1048495885992067073,ozkan3190,None,3
1213867215053525023,sakura.bakushin,None,1
1029067696190525580,dubscricketyt,None,176
1473451414402371819,z_yur,None,24
1343824955040600158,kinetic______,None,6
1395630821422927934,fakefac303,None,44
1030152489510637579,aymn456,None,3
1345803836358398126,fede_007sus,None,8
667081747221184527,kharsek.,None,110
1466421910241022030,jonh20431,None,5
1100149536258805872,battleshipmain5,None,4
1481292743077789849,tisicheren1,None,223
1004379799806034042,kanezix,None,1
1320707595698176000,dominator_frvr,None,5
1395361316956274789,iridescent_157,None,6
631152397741326356,ghostsoldier0618,None,5
903325860956897302,kittenyarn123,None,29
756745783239376936,antxxm,None,1
753148039601979393,littlechicken61,None,1
825399694679212073,freoze_,None,49
1467555184069574790,skibididestroyer67,None,225
927096324833292319,moldyinbread,None,34
1277626889372045353,jack__0239,None,10
727580727444766768,quantumfruitz,None,1
1007631303140724868,obamna12121313,None,91
1477911228444835881,ella_4596,None,12
1208838164924338340,juaoembaixadinhas.,None,1
1386433908119437314,ismaeltezhs,None,105
1445527215805698183,potentialtobefunny,None,2
987832193197940787,tiran.arafel,None,11
1096137450201550909,zayntheonly,None,2
1420845569315700859,godspeed_keepup,None,5
1483874187532566639,magal0606,None,2
1323096738416033854,bible_reader1,None,2
1455817691205075016,imanov11,None,294
1385348494088212701,eryk00138,None,14
1457360298360176696,marcos_geng_83283,None,20
1286409016490070111,luis.pvv,None,2
1426174874912817288,eaci_ali,None,3
1450105445938102292,slovenian700_,None,5
1474161198126596282,tbc_mercer,None,20
1411557273704206479,void1504.,None,8
1404892345672929371,dinodavosky,None,269
1481325232605364225,geraldthecat.,None,5
1482605734297338037,973sd,None,5
1460789888700911848,dancom125,None,29
1170435697627385896,prito0277,None,1
674056742522454045,seiju.,None,10
1269058385341452324,aviatorscanfly2,None,30
1289398709054078986,neyeloei_58836,None,1
1161311836965187695,teutonicwarden,None,20
1475730519374303355,kelradrez_pk,None,211
1270494003510513790,guedualdo69_41312,None,1
940772680746008657,pokemon_fan4972459259r,None,32
1032870747732979782,butterng,None,3
1485287121660149790,justcbise,None,2534
1166589494678532127,jameslonely_4,None,5
1258056242723819662,wordwisely,None,2
1019407821512650802,_dewey__,None,3
1260594878593630252,pereba_1.,None,74
1463979663784153222,strakstarr,None,1528
1457203936279924737,youukkay,None,1410
1473017748631060490,adam_ant0n,None,6
1479259628347981855,toskastradaniye,None,12
1161057897300635779,realfrenchbread,None,290
980865734764822558,medictf2isbest,None,5
1476004488262189108,icemanbig26_25084,None,33
1215334341627093084,coszxc,None,11
1100811648916267008,solivag5nt,None,128
703470624907198547,kaclasy,None,83
1076226500078084137,g_valentin4,None,333
1460115956939624641,hector20146,None,31
1445697516417978389,rentalcarrots,None,35
1417016741782884473,mrvipplayzz,None,1
1464269397341372467,frol1k_banned_3x,None,3
1449804564843991080,zoki.1_61889,None,65
1046559049203843102,epicmemer101,None,1
1375278443159228416,kingpopgoes,None,4
1102736297149349988,niggerl0cking,None,462
941888810583719936,slick4572,None,20
1293690416805445642,friedmaxz7,None,8
1146726576113852499,wafflepanda890,None,1
1449922667632132158,durdurber,None,1
970923811912429649,taxpayer4408,None,3
1423726739200151573,1solis,None,387
719590123452498020,tamika2006s,None,192
1487533722004881529,fbrd_bret,None,800
1437055012080717935,imperatorvult,None,701
1175919957171785804,sticmasterluke,None,20
1487384245264449707,kenzaboi223,None,92
1161168774066602024,.time_time109,None,260
878916324842143804,jakethemonkey11,None,15
1276892261313024085,sleepeyynemu,None,6
750509663149097091,ursoludicrous,None,24
1314409585557246038,jovian19,None,3
1429180604020424828,righty9512,None,23
1486832357427249223,greenbalduglyguy_25,None,1
1003728453696241705,agust1n4458,None,16
1479941477164519554,estate30,None,5
697637605822431242,soldado3002,None,1
1340958670133133342,aerason,None,1
1397315196351021118,t.hynes10_52773,None,2
1011590723243626496,gogetassj4xeno,None,2
1359070844533473403,teammaul2019_66940,None,3
1488328951142027355,beautiful0796,None,8
797516668460859402,slimeysnatch83,None,1
1470257206518743247,silence_hunt18,None,44
1135624005756395590,grutesna,None,23
1487198011573534941,jum_enciaga3,None,349
1257203378266570794,yourleaderkirk,None,1
1422603812069183600,cavalrycharge_,None,5
1270042642859692215,icarocaru,None,6
825575480719310899,alexxxxsp,None,10
1026719961319751710,big_jezza666,None,38
1451509616650223648,cuzcuz_285,None,2
1456310309311746255,belaruss2,None,1
894040194460831804,thugrave,None,1
1117397610236485662,kingjulian7.7,None,109
1392008436472090624,gojo022264,None,15
1215576384903188511,theothepro365_03448,None,1
1488754436544397544,tempialt,None,2
1482849834439413904,gfar_0089,None,2
1489019229566009395,di_ravello2,None,13
1489501832286965881,enzogod21939,None,1
1489857711775547532,dmzha_,None,3
927421706484731904,arc_shieon,None,2
1490015622501765190,wesmani,None,6
1393550328657477726,maly_230,None,3
1079086821583110205,your_comrade2,None,19
1397791228732375070,in2cnb,None,3
659888985459392513,mandavr_02,None,23
1416657151069392979,cashlesspow,None,1
1490163456588910734,savenwshere,None,14
1227631424266309693,spud_13,None,34
1327829160705658880,alabelasakamale_69407,None,25
1489952438730363000,enzogod3244,None,1
1263937176538972253,wrodexx,None,5
1329789275985805373,corupbopnzs,None,7
1277310413708595344,zoroyobro_24529,None,3
909451429427695626,helloimdoris,None,717
1479459138252705978,routingain,None,2
903408323414622210,numberonebozo_,None,2
1389283471750594650,percytankehg_85484,None,6
1405879363261431838,samad250969,None,60
1278674128676585525,aj05651,None,6
1388585986782400552,hangugeoreulgusahalsu,None,162
644652557955760132,silver79,None,2
1231346720961462293,generalrzali,None,12
1491001445036589067,enzogod2026,None,1482
1487665006290931813,stormtruppin19_16,None,73
1330882480508637277,bio_egggg,None,2
1083185645498945596,star_hw,None,1
1479978165790048416,mariluvgoldflowerz_87691,None,25
1429467456476414055,chuckycheese111._04246,None,15
1339770892758024253,mitisoki_mitsubishi_57812,None,3
1491747873170395206,frost055476,None,2
1358459183535620099,emmanuel_bigmac,None,1
1167566495577018432,walter_isblack,None,11
95681864274018304,fonzy,None,5
1011842021901746277,redv1vius,None,21
1377266832498626660,999gamble,None,18
1233733276347400192,amariliabxbs,None,36
1454249854191669412,gingerbeer29_43099,None,1
1365005676212125748,drg96rbo,None,75
1422141896284831795,rosiefnoob,None,2
1439262186253058079,zerayuki_flux,None,364
1249248081200025618,bendyvr_,None,2
1487517175102181622,riansu19_43187,None,9
358658799453732865,puppy.boiii,None,3
1179085856737333270,crownty1,None,3
1010065407366926387,sh6tbyn7mo,None,1
1492447833800966186,oceanguardnavy_69438,None,5
1216297152993693758,obliteration199,None,1
937933153690075177,cobrajhozard2404,None,44
987567555751325726,sugar0363,None,6
445180438013804544,itiszudo,None,1
1366174998448046171,gamerfoody,None,14
864074839215570945,shiggy1111,None,1
1065761207765717123,captain_noobs,None,1
1484410893432258710,juhsuah._01703,None,3
933353422244151327,carlos_an2010,None,1
1256374817477623839,jjenbiii,None,17
1105559680484380712,dybala_venum,None,1
1348448457303654501,_ocetico,None,4
1490526069185314816,the_nkz0,None,7
1250204951066706047,haruzoka___,None,126
1432065923883204698,itsyofunnyasfkk,None,6
897827795818934332,eu_amo_taxas,None,11
1419312595986550909,lovezhang.,None,1
1126765149236232212,sienna283_,None,1802
599237299678609413,camel209,None,3
1491028793152770179,coralminer,None,20
1478044645702373541,lazed.straw,None,104
1135971870252994560,lorenzodocpm,None,2
810236470647848990,kitihey,None,2
756653394479022131,eranroda,None,6
618452958920835072,kurenaikurumi,None,2
1065271791976718368,randomguy245_,None,1
885130397460103188,acid_raptor,None,4
1464467746854015082,snowking02921,None,17
1493293554267848734,yugilian,None,6
1185094157451137107,capta1nfd,None,1
1117756450907885619,.serrated_mind.,None,10
1345806072300048426,barely_present,None,3
1124889707386515538,afgsnipuh,None,1
1374450189024100469,um_ymek,None,8
1492020100423745660,rangoo314,None,2
1213896486929039403,maxlighting1826_91484,None,17
1326238875101691905,ttc_dp2.,None,105
1493714680491806870,802908.,None,1
1462231399544393823,ensu0476,None,5
1492817713297489970,voyzoya,None,6
1108109145183355050,hazza33a,None,3
1485244268015517768,oasis_zurez,None,19
1398996936937177249,atenxial.,None,2
1436436322888847543,lol0400,None,1
1494943311180337285,fienchigga,None,803
1013062588558491709,poyraz43,None,96
1494756747343298811,nicox_123,None,1
1485303662057099388,prototype_t10,None,2
774295986645631006,idk_f.l,None,2
1371950541860769924,jairajboss12340,None,12
705124207331115028,atumalaka4236,None,2
380233514936827904,gypsy779977,None,1
1495207634079453267,jairajboss123400,None,73
1485319043228631122,edawgcvc,None,90
920566237434613770,zacchh11.,None,2
992481728134381649,moex15,None,1
1434185755151831162,thefirsrayer,None,2
1469720629057163376,angelin_1841_19548,None,1
1488182802452185260,tenixpie,None,2
921418398372593664,sh0wer_shitter,None,247
1438206274121629838,touhoulover67,None,2
1496100057290637332,bigdonutalt.,None,37
1327989531873509460,doska_123,None,13
1488588812773888171,bossmans_chicken_shop,None,5
1496178931429277746,stars081209,None,1
1496256218870845620,mpulse3,None,1
970134755091841025,63kcomet,None,2
1148044772959862787,foxythehunter24,None,2
662471946298064906,cameoutofwhat,None,1
1389518800134864997,dzz_y,None,1
1496493403658260490,vayceee,None,2
1231694672175304717,matteoisyourdadlmao,None,46
1450301400927043624,pianka_marshmallow,None,160
740973521911677018,vanthegameingman,None,6
800670209572339733,ndv2holder,None,140
1456760478197092520,ilijakompp,None,2
937399384918855681,ul_terminator,None,2
1497246872832708871,bigdonutalt2,None,25
940779487094788166,kero2621,None,3
1457207479971745801,6eserk,None,41
872639975173279804,travel9641,None,6
1484207644184150148,ilovemaxverstapen30,None,1
1104113627507728424,gokusupersan977,None,48
944900447980900382,demidemon1234567890,None,3
826891665586520086,marti282mn,None,1
1463241204669092021,fragile010,None,117
1439313870408777979,drelmoss_12,None,2
1457427153489498125,neccowafer_14597,None,5
1241470113459339316,aseverythingatonce,None,16
1410627812020453478,karaburlyk,None,8
1477353278395383808,neroauaugustus,None,15
1431818886319439992,thedarkend1,None,3
549802530138357761,tadrin.,None,7
1377201327200931890,caing5150,None,19
1167355181126664253,hans_arnim,None,9
1162763442793488475,rouletabijn2,None,6
1378631715249193092,eggefant02,None,5
1497774855506890873,kelradrez_hemorrhoids,None,92
1011739439443214387,tealion11,None,7
971785059759714444,ghosty4807,None,6
707554968646975538,wyrben,None,1
1404638080811663431,lgbbq_100,None,37
720340830157799427,poutine_man,None,32
1302834166320201812,jejejejejejejejeje200,None,12
456189989722652672,the_spaghet,None,9
1498139558120919091,43_iso,Blue,53
1489513051911884891,province41,None,3
1266734926582251611,just.a.stupid.stupid.boy,None,2
1193272323676061827,shhhhhhheijebdoe,None,3
782253794141667358,justra.1,None,20
1498386364318617821,mommymoroccan_56330,None,95
1186456973533794354,melnik0119,None,22
794937177355583558,t3rm1na1or,None,13
1338908808663142510,jebry_247,None,1
1182915564549709884,somelegoenjoyer,None,1
1284748981577973794,gabihorus5,None,1
1333328740402331693,mrbeast08602,None,2
1344584499006148630,fourtytwoisthepower_50407,None,3
1342826744679501885,wowthatcatiscute_55246,None,1
1399324347755139114,swisscheeseguy7,None,2
1348362729655898233,pilotesport,None,2
1280278302942302222,yurisigma2_24150,None,1
1005775361218445382,daiwyn021,None,1
1361402522568233111,datguy0001.,None,1
1442533596710830205,rain033317,None,1
1124165923624988702,kira_lemans,None,2
814310163146211338,lordvader092,None,2
1444256862110220368,alexbriggs_17923,None,4
1444349934961823917,ghtfgh_14882,None,3
1450637236939788351,el_calogero,None,1
998283598090223727,windster02,None,1
1451923784495005722,josh055819,None,2
1459256352315539653,william036551,None,1
1414193052213313576,necko0766,None,2
1413264383462604851,anonimo0867.,None,1
1364580405277102145,morba0637,None,1
1304152432162635919,jules023.,None,1
1197717515862806538,minty_blokey,None,1
1386451077234298921,eorodriguesaurudo,None,1
1093986989830840404,cockroachnessa,None,2
547868853900804147,brody_redacted,None,2
1459117659827212375,ndvholder,None,2
508346358491774977,hakurtcocaine,None,2
1080597377532047531,tonyymendarez,None,3
1120765539703328819,cockroachmason,None,2
1241241677553995849,nulla5,None,1
964353235693469736,humanperson5422,None,2
262572876203294730,deathseffect,None,1
1229461086156095598,hericfcm,None,1
